signal,time_s,value
"Mech_RPM",66808,394.212
"Mech_RPM",66808,394.536
"Mech_RPM",66808,394.536
"Mech_RPM",66808,394.656
"Mech_RPM",66808,394.656
"Mech_RPM",66808,394.752
"Mech_RPM",66808,394.752
"Mech_RPM",66808,394.774
"Mech_RPM",66808.1,394.774
"Mech_RPM",66808.1,395.274
"Mech_RPM",66808.1,395.098
"Mech_RPM",66808.1,395.098
"Mech_RPM",66808.1,395.098
"Mech_RPM",66808.1,395.3
"Mech_RPM",66808.1,395.3
"Mech_RPM",66808.1,395.404
"Mech_RPM",66808.1,395.538
"Mech_RPM",66808.1,395.538
"Mech_RPM",66808.2,395.538
"Mech_RPM",66808.2,395.971
"Mech_RPM",66808.2,395.971
"Mech_RPM",66808.2,395.895
"Mech_RPM",66808.2,395.925
"Mech_RPM",66808.2,395.925
"Mech_RPM",66808.2,395.925
"Mech_RPM",66808.2,396.257
"Mech_RPM",66808.2,396.257
"Mech_RPM",66808.2,396.405
"Mech_RPM",66808.3,396.405
"Mech_RPM",66808.3,396.664
"Mech_RPM",66808.3,396.46
"Mech_RPM",66808.3,396.46
"Mech_RPM",66808.3,396.551
"Mech_RPM",66808.3,396.551
"Mech_RPM",66808.3,396.551
"Mech_RPM",66808.3,396.745
"Mech_RPM",66808.3,396.745
"Mech_RPM",66808.3,396.967
"Mech_RPM",66808.4,396.955
"Mech_RPM",66808.4,396.955
"Mech_RPM",66808.4,396.955
"Mech_RPM",66808.4,397.318
"Mech_RPM",66808.4,397.318
"Mech_RPM",66808.4,397.444
"Mech_RPM",66808.4,397.412
"Mech_RPM",66808.4,397.412
"Mech_RPM",66808.4,397.651
"Mech_RPM",66808.4,397.651
"Mech_RPM",66808.5,397.651
"Mech_RPM",66808.5,398.021
"Mech_RPM",66808.5,397.779
"Mech_RPM",66808.5,397.779
"Mech_RPM",66808.5,397.876
"Mech_RPM",66808.5,397.876
"Mech_RPM",66808.5,397.876
"Mech_RPM",66808.5,398.189
"Mech_RPM",66808.5,398.121
"Mech_RPM",66808.5,398.121
"Mech_RPM",66808.6,398.263
"Mech_RPM",66808.6,398.263
"Mech_RPM",66808.6,398.35
"Mech_RPM",66808.6,398.35
"Mech_RPM",66808.6,398.35
"Mech_RPM",66808.6,398.591
"Mech_RPM",66808.6,398.567
"Mech_RPM",66808.6,398.567
"Mech_RPM",66808.6,398.567
"Mech_RPM",66808.6,398.825
"Mech_RPM",66808.7,398.849
"Mech_RPM",66808.7,398.849
"Mech_RPM",66808.7,398.849
"Mech_RPM",66808.7,399.142
"Mech_RPM",66808.7,399.142
"Mech_RPM",66808.7,399.16
"Mech_RPM",66808.7,399.16
"Mech_RPM",66808.7,399.395
"Mech_RPM",66808.7,399.395
"Mech_RPM",66808.7,399.543
"Mech_RPM",66808.8,399.543
"Mech_RPM",66808.8,399.625
"Mech_RPM",66808.8,399.625
"Mech_RPM",66808.8,399.528
"Mech_RPM",66808.8,399.673
"Mech_RPM",66808.8,399.673
"Mech_RPM",66808.8,399.673
"Mech_RPM",66808.8,399.836
"Mech_RPM",66808.8,399.836
"Mech_RPM",66808.8,400.058
"Mech_RPM",66808.9,399.994
"Mech_RPM",66808.9,399.994
"Mech_RPM",66808.9,400.109
"Mech_RPM",66808.9,400.109
"Mech_RPM",66808.9,400.109
"Mech_RPM",66808.9,400.2
"Mech_RPM",66808.9,400.248
"Mech_RPM",66808.9,400.248
"Mech_RPM",66808.9,400.248
"Mech_RPM",66808.9,400.535
"Mech_RPM",66809,400.524
"Mech_RPM",66809,400.524
"Mech_RPM",66809,400.524
"Mech_RPM",66809,400.743
"Mech_RPM",66809,400.743
"Mech_RPM",66809,400.947
"Mech_RPM",66809,400.876
"Mech_RPM",66809,400.876
"Mech_RPM",66809,400.942
"Mech_RPM",66809,400.942
"Mech_RPM",66809.1,400.944
"Mech_RPM",66809.1,400.944
"Mech_RPM",66809.1,400.944
"Mech_RPM",66809.1,401.112
"Mech_RPM",66809.1,401.288
"Mech_RPM",66809.1,401.21
"Mech_RPM",66809.1,401.21
"Mech_RPM",66809.1,401.21
"Mech_RPM",66809.1,401.228
"Mech_RPM",66809.1,401.228
"Mech_RPM",66809.2,401.297
"Mech_RPM",66809.2,401.083
"Mech_RPM",66809.2,401.083
"Mech_RPM",66809.2,401.083
"Mech_RPM",66809.2,400.999
"Mech_RPM",66809.2,400.999
"Mech_RPM",66809.2,400.938
"Mech_RPM",66809.2,400.938
"Mech_RPM",66809.2,400.7
"Mech_RPM",66809.2,400.7
"Mech_RPM",66809.3,400.561
"Mech_RPM",66809.3,400.561
"Mech_RPM",66809.3,400.248
"Mech_RPM",66809.3,400.248
"Mech_RPM",66809.3,399.972
"Mech_RPM",66809.3,399.504
"Mech_RPM",66809.3,399.504
"Mech_RPM",66809.3,399.18
"Mech_RPM",66809.3,399.18
"Mech_RPM",66809.4,399.18
"Mech_RPM",66809.4,398.811
"Mech_RPM",66809.4,398.335
"Mech_RPM",66809.4,398.335
"Mech_RPM",66809.4,397.941
"Mech_RPM",66809.4,397.941
"Mech_RPM",66809.4,397.941
"Mech_RPM",66809.4,397.701
"Mech_RPM",66809.4,397.701
"Mech_RPM",66809.4,397.112
"Mech_RPM",66809.5,397.112
"Mech_RPM",66809.5,396.68
"Mech_RPM",66809.5,396.68
"Mech_RPM",66809.5,396.174
"Mech_RPM",66809.5,396.174
"Mech_RPM",66809.5,395.625
"Mech_RPM",66809.5,395.625
"Mech_RPM",66809.5,395.14
"Mech_RPM",66809.5,395.14
"Mech_RPM",66809.5,394.508
"Mech_RPM",66809.5,394.508
"Mech_RPM",66809.6,393.836
"Mech_RPM",66809.6,393.251
"Mech_RPM",66809.6,393.251
"Mech_RPM",66809.6,393.251
"Mech_RPM",66809.6,392.678
"Mech_RPM",66809.6,391.887
"Mech_RPM",66809.6,391.887
"Mech_RPM",66809.6,391.887
"Mech_RPM",66809.6,391.33
"Mech_RPM",66809.6,391.33
"Mech_RPM",66809.7,390.556
"Mech_RPM",66809.7,389.693
"Mech_RPM",66809.7,389.693
"Mech_RPM",66809.7,388.93
"Mech_RPM",66809.7,388.93
"Mech_RPM",66809.7,388.93
"Mech_RPM",66809.7,388.235
"Mech_RPM",66809.7,387.345
"Mech_RPM",66809.7,387.345
"Mech_RPM",66809.8,387.345
"Mech_RPM",66809.8,386.567
"Mech_RPM",66809.8,385.627
"Mech_RPM",66809.8,385.627
"Mech_RPM",66809.8,385.627
"Mech_RPM",66809.8,384.831
"Mech_RPM",66809.8,383.895
"Mech_RPM",66809.8,383.895
"Mech_RPM",66809.8,383.113
"Mech_RPM",66809.8,383.113
"Mech_RPM",66809.9,383.113
"Mech_RPM",66809.9,382.19
"Mech_RPM",66809.9,382.19
"Mech_RPM",66809.9,381.505
"Mech_RPM",66809.9,380.281
"Mech_RPM",66809.9,380.281
"Mech_RPM",66809.9,380.281
"Mech_RPM",66809.9,379.446
"Mech_RPM",66809.9,378.399
"Mech_RPM",66809.9,378.399
"Mech_RPM",66810,378.399
